id,createdAt,path,name,dimension,parentId,isReflection,order,updatedAt,cLevel,dLevel,ancestorTags
,"{""_seconds"":1747960603,""_nanoseconds"":536000000}",,Chief Financial Officer,,jaqrgSdgPP3VwWvBDRYe,,1,"{""_seconds"":1747960603,""_nanoseconds"":536000000}",4,4,
cbd741a2-43da-4f55-94ae-c244612f7fa7,"{""_seconds"":1748207807,""_nanoseconds"":968000000}","[""About"",""About"",""Experiential"",""Society & Culture""]",Books,about,a947cc79-7211-47ea-b3b4-f3d28a8e1b24,,2,"{""_seconds"":1748207807,""_nanoseconds"":968000000}",,,
cc665c87-ed48-47e8-9689-b9d400be9070,"{""_seconds"":1748207809,""_nanoseconds"":429000000}","[""Most""]",Most,about,,1,18,"{""_seconds"":1748207809,""_nanoseconds"":429000000}",,,
ccdf9113-d107-4a79-a7b3-19c2c9d66472,"{""_seconds"":1748207806,""_nanoseconds"":245000000}","[""WHO""]",WHO,who,,,1,"{""_seconds"":1748207806,""_nanoseconds"":245000000}",,,
,"{""_seconds"":1747960655,""_nanoseconds"":131000000}",,2004,,mWxJC1PNEAjkOGWX981y,,4,"{""_seconds"":1747960655,""_nanoseconds"":131000000}",4,4,
cfeb7217-f426-4ed2-8d89-ca5d67a6428f,"{""_seconds"":1748207806,""_nanoseconds"":327000000}","[""WHO"",""WHO"",""Personal""]",Mental,who,9282660b-e9ae-49f7-8ed1-a82ace0ab1d7,,2,"{""_seconds"":1748207806,""_nanoseconds"":327000000}",,,
,"{""_seconds"":1747960581,""_nanoseconds"":922000000}",,Personal,,CPXSTDDuCznmtxQZYGMt,,11,"{""_seconds"":1747960581,""_nanoseconds"":922000000}",3,3,
,"{""_seconds"":1747960653,""_nanoseconds"":273000000}",,1983,,nYLMuRcZEdyw5qM5zXBW,,3,"{""_seconds"":1748665616,""_nanoseconds"":182000000}",4,4,
,"{""_seconds"":1747960600,""_nanoseconds"":550000000}",,Career,,qmYO3767JUq1jRbdpWvM,,2,"{""_seconds"":1747960600,""_nanoseconds"":550000000}",2,2,
d6d8e39f-3477-4e3b-b1c0-1e4a71c16f90,"{""_seconds"":1748207807,""_nanoseconds"":949000000}","[""About"",""About"",""Experiential""]",Homes & Moves,about,a9b86e37-91a5-4702-9fe4-ca20c1691c34,,6,"{""_seconds"":1748207807,""_nanoseconds"":949000000}",,,
d79037f4-76f4-430a-b81f-faf6dd0f73a0,"{""_seconds"":1748207806,""_nanoseconds"":333000000}","[""WHAT - Themes/Domains"",""WHAT - Themes/Domains"",""Ancestry"",""Family Names""]",Davis,what,1bdf9132-fa0a-4e67-b4f4-b1a749ebbe2e,,2,"{""_seconds"":1748207806,""_nanoseconds"":333000000}",,,
d8ffd7de-b9e7-42f6-9e9c-46c51ba3ced2,"{""_seconds"":1748207806,""_nanoseconds"":311000000}","[""WHO"",""WHO"",""Family"",""Children""]",Elizabeth,who,fa90de44-6309-4df7-ba1e-d7ef54971d71,,2,"{""_seconds"":1748207806,""_nanoseconds"":311000000}",,,
,"{""_seconds"":1747960587,""_nanoseconds"":765000000}",,Family,,eaRrQrLhkuSFvo4aJNe0,,25,"{""_seconds"":1747960587,""_nanoseconds"":765000000}",3,3,
,"{""_seconds"":1747960617,""_nanoseconds"":617000000}",,Grandchildren,,zKa9ymJQUI8dA5x9p3bV,,101,"{""_seconds"":1747960617,""_nanoseconds"":617000000}",3,3,
da2d455e-8884-488c-a11f-4901ea45e5b9,"{""_seconds"":1748207807,""_nanoseconds"":901000000}","[""About"",""About"",""Experiential"",""Holidays""]",Thanksgiving,about,332b9bc7-e145-4895-b70f-24cfef6daf3f,,3,"{""_seconds"":1748207807,""_nanoseconds"":901000000}",,,
da2fd7e2-468b-4710-a8b5-9acf76914a43,"{""_seconds"":1748207809,""_nanoseconds"":432000000}","[""Best""]",Best,about,,1,16,"{""_seconds"":1748207809,""_nanoseconds"":432000000}",,,
,"{""_seconds"":1747960598,""_nanoseconds"":648000000}",,Internship,,IRT95xyLYnCtR3offhh7,,2,"{""_seconds"":1747960598,""_nanoseconds"":648000000}",4,4,
,"{""_seconds"":1747960651,""_nanoseconds"":743000000}",,1967,,RxjXFh2MPTgLqpNTq2Nm,,7,"{""_seconds"":1748665529,""_nanoseconds"":151000000}",4,4,
e0328e34-cb3f-4841-859f-0e8d046a88c4,"{""_seconds"":1748207806,""_nanoseconds"":464000000}","[""WHAT - Themes/Domains"",""WHAT - Themes/Domains"",""Education""]",Kindergarten,what,c3896ed1-bb2e-4cc1-8be0-2bb219a991c2,,2,"{""_seconds"":1748207806,""_nanoseconds"":464000000}",,,
e14d08ba-222d-4c0c-b880-ee392bbf8f69,"{""_seconds"":1748207806,""_nanoseconds"":388000000}","[""WHAT - Themes/Domains""]",WHAT,what,,,2,"{""_seconds"":1748207806,""_nanoseconds"":388000000}",,,
e2c3a948-50d6-4b81-af6d-181c7b0d431c,"{""_seconds"":1748207806,""_nanoseconds"":431000000}","[""WHO"",""WHO"",""Family"",""GrandParents""]",Maternal Step Grand Mother,who,9e806e92-1d03-4bb5-ab56-55fabd0590d9,,5,"{""_seconds"":1748207806,""_nanoseconds"":431000000}",,,
e34da660-e280-49a9-b4ce-a54b6190393b,"{""_seconds"":1748207809,""_nanoseconds"":396000000}","[""WHERE"",""WHERE"",""World"",""Domestic"",""Country"",""State"",""City"",""Place""]",Parkins Mill Rd.,where,3c988ba4-eda0-4b3a-ba66-2653243692b7,,4,"{""_seconds"":1748207809,""_nanoseconds"":396000000}",,,
e8cced4a-99ab-4679-99cb-99749217e398,"{""_seconds"":1748207807,""_nanoseconds"":921000000}","[""WHAT - Themes/Domains"",""WHAT - Themes/Domains"",""Financial"",""Income & Career""]",Dune,what,094759fd-f454-4ac9-b11d-a2d05635203c,,8,"{""_seconds"":1748207807,""_nanoseconds"":921000000}",,,
,"{""_seconds"":1747960609,""_nanoseconds"":528000000}",,Brady,,c4jxYRZlPWWNkzBJnOzr,,1,"{""_seconds"":1747960609,""_nanoseconds"":528000000}",4,4,
,"{""_seconds"":1747960635,""_nanoseconds"":333000000}",,Wine,,RV1kHSJ6OcTLmrxnTnGT,,3,"{""_seconds"":1747960635,""_nanoseconds"":333000000}",4,4,
,"{""_seconds"":1747960653,""_nanoseconds"":756000000}",,1989,,nYLMuRcZEdyw5qM5zXBW,,9,"{""_seconds"":1748665669,""_nanoseconds"":768000000}",4,4,
,"{""_seconds"":1747960655,""_nanoseconds"":204000000}",,2005,,mWxJC1PNEAjkOGWX981y,,5,"{""_seconds"":1747960655,""_nanoseconds"":204000000}",4,4,
,"{""_seconds"":1747960584,""_nanoseconds"":432000000}",,High School,,mRmrTG9JkhXAKgIYDULH,,3,"{""_seconds"":1747960584,""_nanoseconds"":432000000}",2,2,
ebab6d84-ecca-4835-92fb-6e18cf263880,"{""_seconds"":1748207809,""_nanoseconds"":412000000}","[""WHERE"",""WHERE"",""World"",""Domestic"",""Country"",""State"",""City"",""Place""]",Cleveland St.,where,3c988ba4-eda0-4b3a-ba66-2653243692b7,,3,"{""_seconds"":1748207809,""_nanoseconds"":412000000}",,,
ebba7707-861a-436f-a504-124f4b3de4a1,"{""_seconds"":1748207807,""_nanoseconds"":961000000}","[""About"",""About"",""Experiential""]",Science & Technology,about,a9b86e37-91a5-4702-9fe4-ca20c1691c34,,9,"{""_seconds"":1748207807,""_nanoseconds"":961000000}",,,
ec8037ab-2431-49c0-8c73-6f0ef8852caf,"{""_seconds"":1748207806,""_nanoseconds"":397000000}","[""WHO"",""WHO"",""Family"",""Parents""]",Father,who,3902ef24-6170-405f-9e90-6c99bf890cb3,,1,"{""_seconds"":1748207806,""_nanoseconds"":397000000}",,,
ed6ca82d-2aa6-404d-9999-b602bebc7622,"{""_seconds"":1748207809,""_nanoseconds"":446000000}","[""Least-Favorite""]",Least-Favorite,about,,1,21,"{""_seconds"":1748207809,""_nanoseconds"":446000000}",,,
ef144a14-99ed-4974-9ead-a75e88e75aa6,"{""_seconds"":1748207809,""_nanoseconds"":345000000}","[""WHERE"",""WHERE"",""World"",""International"",""Country"",""State""]",City,where,116a0873-1552-4836-89c8-0aacc90b794e,,1,"{""_seconds"":1748207809,""_nanoseconds"":345000000}",,,
ef6ae7ed-b019-4701-9fed-ec0a6ad071b6,"{""_seconds"":1748207809,""_nanoseconds"":363000000}","[""WHERE"",""WHERE"",""World"",""Domestic"",""Country"",""State"",""City"",""Place""]",Creighton St.,where,3c988ba4-eda0-4b3a-ba66-2653243692b7,,2,"{""_seconds"":1748207809,""_nanoseconds"":363000000}",,,
,"{""_seconds"":1747960625,""_nanoseconds"":24000000}",,Relationships,,e14d08ba-222d-4c0c-b880-ee392bbf8f69,,1,"{""_seconds"":1748665119,""_nanoseconds"":525000000}",2,2,
,"{""_seconds"":1747960651,""_nanoseconds"":297000000}",,1961,,RxjXFh2MPTgLqpNTq2Nm,,1,"{""_seconds"":1748665468,""_nanoseconds"":913000000}",4,4,
f062f33c-7d88-4565-b887-63356301418c,"{""_seconds"":1748207807,""_nanoseconds"":964000000}","[""About"",""About"",""Experiential""]",Economy & Business,about,a9b86e37-91a5-4702-9fe4-ca20c1691c34,,10,"{""_seconds"":1748207807,""_nanoseconds"":964000000}",,,
f168944e-6ae4-4391-9629-7f1fd9ad149f,"{""_seconds"":1748207806,""_nanoseconds"":499000000}","[""WHAT - Themes/Domains"",""WHAT - Themes/Domains"",""Education"",""High School""]",Prom,what,92e024b5-fa45-46af-bc8f-f3a7976c722f,,2,"{""_seconds"":1748207806,""_nanoseconds"":499000000}",,,
f1b497ad-6c67-4fb4-adc3-64bd7e3ddc69,"{""_seconds"":1748207809,""_nanoseconds"":410000000}","[""WHERE"",""WHERE"",""World"",""Domestic"",""Country"",""State"",""City"",""Place""]",Andellle Ave.,where,3c988ba4-eda0-4b3a-ba66-2653243692b7,,13,"{""_seconds"":1748207809,""_nanoseconds"":410000000}",,,
f243ad1b-39b7-42f8-8abe-40f855ab34e5,"{""_seconds"":1748207806,""_nanoseconds"":294000000}","[""WHO"",""WHO"",""Family"",""GrandParents""]",Paternal Grand Father,who,9e806e92-1d03-4bb5-ab56-55fabd0590d9,,1,"{""_seconds"":1748207806,""_nanoseconds"":294000000}",,,
f2566bc0-20bb-4d59-974c-596797762215,"{""_seconds"":1748207807,""_nanoseconds"":891000000}","[""WHAT - Themes/Domains"",""WHAT - Themes/Domains"",""Marriage""]",Ceremony,what,735239ca-567e-4b1c-8565-5f911e5d5bbd,,1,"{""_seconds"":1748207807,""_nanoseconds"":891000000}",,,
f4207335-cb40-48ed-a6b4-56d7334b9145,"{""_seconds"":1748207807,""_nanoseconds"":976000000}","[""WHEN""]",WHEN,when,,,3,"{""_seconds"":1748207807,""_nanoseconds"":976000000}",,,
f95fb50f-e3e2-4203-8fdf-21f713ed0750,"{""_seconds"":1748207809,""_nanoseconds"":426000000}","[""Evolution""]",Evolution,about,,1,13,"{""_seconds"":1748207809,""_nanoseconds"":426000000}",,,
,"{""_seconds"":1747960619,""_nanoseconds"":335000000}",,Looking Forward,,6UKjnlddFO8XrxEHLz9U,,1,"{""_seconds"":1747960619,""_nanoseconds"":335000000}",4,4,
fa90de44-6309-4df7-ba1e-d7ef54971d71,"{""_seconds"":1748207806,""_nanoseconds"":300000000}","[""WHO"",""WHO"",""Family""]",Children,who,fb4c7a60-676e-4cf5-8460-2c13311119c6,,6,"{""_seconds"":1748207806,""_nanoseconds"":300000000}",,,
fb4c7a60-676e-4cf5-8460-2c13311119c6,"{""_seconds"":1748207806,""_nanoseconds"":278000000}","[""WHO"",""WHO""]",Family,who,ccdf9113-d107-4a79-a7b3-19c2c9d66472,,2,"{""_seconds"":1748207806,""_nanoseconds"":278000000}",,,
fb86d523-4612-486b-8bd3-5a0f53992350,"{""_seconds"":1748207807,""_nanoseconds"":929000000}","[""About"",""About"",""Experiential""]",Cars,about,a9b86e37-91a5-4702-9fe4-ca20c1691c34,,3,"{""_seconds"":1748207807,""_nanoseconds"":929000000}",,,
fd06ebdd-2591-4b84-9c4b-54560dc2a0c9,"{""_seconds"":1748207809,""_nanoseconds"":431000000}","[""Inspiration""]",Inspiration,about,,1,15,"{""_seconds"":1748207809,""_nanoseconds"":431000000}",,,
fd398862-be8e-4ca7-afc1-59e8903b48cf,"{""_seconds"":1748207806,""_nanoseconds"":380000000}","[""WHO"",""WHO"",""Personal""]",Physical,who,9282660b-e9ae-49f7-8ed1-a82ace0ab1d7,,1,"{""_seconds"":1748207806,""_nanoseconds"":380000000}",,,
,"{""_seconds"":1747960650,""_nanoseconds"":247000000}",,The Decades,,1583b0e8-0f3e-473f-8be8-ad0bad78826a,,5,"{""_seconds"":1748666245,""_nanoseconds"":563000000}",1,1,
,"{""_seconds"":1747960621,""_nanoseconds"":220000000}",,Personal Reflection,,qmYO3767JUq1jRbdpWvM,,7,"{""_seconds"":1747960621,""_nanoseconds"":220000000}",2,2,
,"{""_seconds"":1747960653,""_nanoseconds"":430000000}",,1985,,nYLMuRcZEdyw5qM5zXBW,,5,"{""_seconds"":1748665631,""_nanoseconds"":300000000}",4,4,
,"{""_seconds"":1747960598,""_nanoseconds"":200000000}",,Graduate School,,qmYO3767JUq1jRbdpWvM,,1,"{""_seconds"":1747960598,""_nanoseconds"":200000000}",2,2,
,"{""_seconds"":1747960655,""_nanoseconds"":364000000}",,2007,,mWxJC1PNEAjkOGWX981y,,7,"{""_seconds"":1747960655,""_nanoseconds"":364000000}",4,4,
,"{""_seconds"":1747960655,""_nanoseconds"":936000000}",,2013,,EzDPICFFlo1IOIQ0UXNO,,3,"{""_seconds"":1748665742,""_nanoseconds"":2000000}",4,4,
,"{""_seconds"":1747960652,""_nanoseconds"":108000000}",,"1970,",,GTWPUbW6oZjCD0wH2twI,,0,"{""_seconds"":1747960652,""_nanoseconds"":108000000}",4,4,
,"{""_seconds"":1747960652,""_nanoseconds"":284000000}",,1972,,GTWPUbW6oZjCD0wH2twI,,2,"{""_seconds"":1747960652,""_nanoseconds"":284000000}",4,4,
,"{""_seconds"":1747960629,""_nanoseconds"":493000000}",,Vacations,,wkb24WrIxoboiYCqpIqL,,6,"{""_seconds"":1747960629,""_nanoseconds"":493000000}",2,2,
,"{""_seconds"":1747960630,""_nanoseconds"":802000000}",,Laptops.,,6yvVpCkALTtQWubQFp9M,,2,"{""_seconds"":1747960630,""_nanoseconds"":802000000}",4,4,
,"{""_seconds"":1747960656,""_nanoseconds"":400000000}",,2019,,EzDPICFFlo1IOIQ0UXNO,,9,"{""_seconds"":1748665787,""_nanoseconds"":987000000}",4,4,
,"{""_seconds"":1747960601,""_nanoseconds"":434000000}",,Associate Director of Corporate Relations,,REWKJCvw6JZFQ1yPI3hv,,0,"{""_seconds"":1747960601,""_nanoseconds"":434000000}",4,4,
,"{""_seconds"":1747960632,""_nanoseconds"":380000000}",,Best trip,,nFdGfPq9Xgf6Vx9oPQ8v,,1,"{""_seconds"":1747960632,""_nanoseconds"":380000000}",4,4,
,"{""_seconds"":1747960653,""_nanoseconds"":680000000}",,1988,,nYLMuRcZEdyw5qM5zXBW,,8,"{""_seconds"":1748665658,""_nanoseconds"":738000000}",4,4,
,"{""_seconds"":1747960653,""_nanoseconds"":591000000}",,1987,,nYLMuRcZEdyw5qM5zXBW,,7,"{""_seconds"":1748665651,""_nanoseconds"":124000000}",4,4,
,"{""_seconds"":1747960600,""_nanoseconds"":414000000}",,Basketball,,IRT95xyLYnCtR3offhh7,,26,"{""_seconds"":1747960600,""_nanoseconds"":414000000}",4,4,
,"{""_seconds"":1747960591,""_nanoseconds"":948000000}",,Social,,UvsVcAoZ1Wy53cDYTXnv,,35,"{""_seconds"":1747960591,""_nanoseconds"":948000000}",3,3,
,"{""_seconds"":1747960603,""_nanoseconds"":448000000}",,"Vice President, Finance",,jaqrgSdgPP3VwWvBDRYe,,0,"{""_seconds"":1747960603,""_nanoseconds"":448000000}",4,4,
,"{""_seconds"":1747960650,""_nanoseconds"":88000000}",,Toughest/easiest,,XgRP1muDpMPhV6fO6nSN,,0,"{""_seconds"":1747960650,""_nanoseconds"":88000000}",4,4,
,"{""_seconds"":1747960603,""_nanoseconds"":381000000}",,McKesson,,d5HrO5kl9zZu6hpSGVPg,,7,"{""_seconds"":1747960603,""_nanoseconds"":381000000}",3,3,
,"{""_seconds"":1747960609,""_nanoseconds"":605000000}",,"Linbrook Drive, Columbia, South Carolina",,c4jxYRZlPWWNkzBJnOzr,,2,"{""_seconds"":1747960609,""_nanoseconds"":605000000}",4,4,
,"{""_seconds"":1747960593,""_nanoseconds"":608000000}",,Society & Culture,,UvsVcAoZ1Wy53cDYTXnv,,57,"{""_seconds"":1747960593,""_nanoseconds"":608000000}",3,3,
,"{""_seconds"":1747960565,""_nanoseconds"":259000000}",,,,rIFfZboQxjBPJ27evGnN,,4,"{""_seconds"":1747960565,""_nanoseconds"":259000000}",3,3,
,"{""_seconds"":1747960648,""_nanoseconds"":251000000}",,Issues,,wkb24WrIxoboiYCqpIqL,,24,"{""_seconds"":1747960648,""_nanoseconds"":251000000}",2,2,
,"{""_seconds"":1747960636,""_nanoseconds"":816000000}",,Fears,,PaPgvkeesEiO7ZFslx5P,,25,"{""_seconds"":1747960636,""_nanoseconds"":816000000}",3,3,
,"{""_seconds"":1747960657,""_nanoseconds"":159000000}",,2025,,tnVAlnyVSUmJCrSBtZ8G,,5,"{""_seconds"":1748665858,""_nanoseconds"":306000000}",4,4,
,"{""_seconds"":1747960602,""_nanoseconds"":489000000}",,European Controller,,JPK9TOJnRrCskwHeLzYl,,3,"{""_seconds"":1747960602,""_nanoseconds"":489000000}",4,4,
,"{""_seconds"":1747960651,""_nanoseconds"":218000000}",,1960,,RxjXFh2MPTgLqpNTq2Nm,,0,"{""_seconds"":1748665453,""_nanoseconds"":134000000}",4,4,
,"{""_seconds"":1747960582,""_nanoseconds"":246000000}",,Family,,CPXSTDDuCznmtxQZYGMt,,15,"{""_seconds"":1747960582,""_nanoseconds"":246000000}",3,3,
,"{""_seconds"":1747960653,""_nanoseconds"":199000000}",,1982,,nYLMuRcZEdyw5qM5zXBW,,2,"{""_seconds"":1748665608,""_nanoseconds"":454000000}",4,4,
,"{""_seconds"":1747960632,""_nanoseconds"":458000000}",,Worst trip,,nFdGfPq9Xgf6Vx9oPQ8v,,2,"{""_seconds"":1747960632,""_nanoseconds"":458000000}",4,4,
,"{""_seconds"":1747960566,""_nanoseconds"":517000000}",,The Davis Side,,O64uwftUDqvRrzVDOKHO,,2,"{""_seconds"":1747960566,""_nanoseconds"":517000000}",4,4,
,"{""_seconds"":1747960602,""_nanoseconds"":417000000}",,"Finance Manager, ROW",,JPK9TOJnRrCskwHeLzYl,,2,"{""_seconds"":1747960602,""_nanoseconds"":417000000}",4,4,
,"{""_seconds"":1747960654,""_nanoseconds"":207000000}",,1993,,rPZ1AFp1DU0dyuQA3Occ,,3,"{""_seconds"":1747960654,""_nanoseconds"":207000000}",4,4,
,"{""_seconds"":1747960651,""_nanoseconds"":515000000}",,1964,,RxjXFh2MPTgLqpNTq2Nm,,4,"{""_seconds"":1748665499,""_nanoseconds"":135000000}",4,4,
,"{""_seconds"":1747960603,""_nanoseconds"":231000000}",,"Vice President, Finance, CFO",,DVMdF9s8eUjNJaLqMw1j,,0,"{""_seconds"":1747960603,""_nanoseconds"":231000000}",4,4,
,"{""_seconds"":1747960564,""_nanoseconds"":961000000}",,,,rIFfZboQxjBPJ27evGnN,,1,"{""_seconds"":1747960564,""_nanoseconds"":961000000}",3,3,
,"{""_seconds"":1747960638,""_nanoseconds"":746000000}",,Holidays,,wkb24WrIxoboiYCqpIqL,,14,"{""_seconds"":1747960638,""_nanoseconds"":746000000}",2,2,
,"{""_seconds"":1747960656,""_nanoseconds"":866000000}",,2022,,tnVAlnyVSUmJCrSBtZ8G,,2,"{""_seconds"":1748665833,""_nanoseconds"":941000000}",4,4,
,"{""_seconds"":1747960575,""_nanoseconds"":278000000}",,Preschool,,,,2,"{""_seconds"":1747960575,""_nanoseconds"":278000000}",1,1,
,"{""_seconds"":1747960654,""_nanoseconds"":757000000}",,"The
2000�s",,gLqr5nsFGLWzDxSLuGTg,,5,"{""_seconds"":1747960654,""_nanoseconds"":757000000}",2,2,
,"{""_seconds"":1747960654,""_nanoseconds"":133000000}",,1992,,rPZ1AFp1DU0dyuQA3Occ,,2,"{""_seconds"":1747960654,""_nanoseconds"":133000000}",4,4,
,"{""_seconds"":1747960586,""_nanoseconds"":607000000}",,Parkins Mill Road,,Py14pj1fw9fVbDrEC5zH,,1,"{""_seconds"":1747960586,""_nanoseconds"":607000000}",4,4,
,"{""_seconds"":1747960602,""_nanoseconds"":132000000}",,Financial Analyst,,NF9HnvfZz3gbSBtJE0tE,,0,"{""_seconds"":1747960602,""_nanoseconds"":132000000}",4,4,
,"{""_seconds"":1747960635,""_nanoseconds"":656000000}",,Sandwich,,RV1kHSJ6OcTLmrxnTnGT,,7,"{""_seconds"":1747960635,""_nanoseconds"":656000000}",4,4,
,"{""_seconds"":1747960652,""_nanoseconds"":883000000}",,The 1980�s,,gLqr5nsFGLWzDxSLuGTg,,3,"{""_seconds"":1747960652,""_nanoseconds"":883000000}",2,2,
,"{""_seconds"":1747960571,""_nanoseconds"":695000000}",,My Grand Parents,,MowCTp9EvYYngVVpQI8t,,9,"{""_seconds"":1747960571,""_nanoseconds"":695000000}",2,2,
,"{""_seconds"":1747960637,""_nanoseconds"":501000000}",,What are your Weaknesses,,PaPgvkeesEiO7ZFslx5P,,34,"{""_seconds"":1747960637,""_nanoseconds"":501000000}",3,3,
,"{""_seconds"":1747960651,""_nanoseconds"":812000000}",,1968,,RxjXFh2MPTgLqpNTq2Nm,,8,"{""_seconds"":1748665543,""_nanoseconds"":272000000}",4,4,
,"{""_seconds"":1747960609,""_nanoseconds"":962000000}",,Being a Father,,zKa9ymJQUI8dA5x9p3bV,,2,"{""_seconds"":1747960609,""_nanoseconds"":962000000}",3,3,
,"{""_seconds"":1747960595,""_nanoseconds"":929000000}",,"The
1970�s",,XUU5kEjbBtedtOEzBDV7,,15,"{""_seconds"":1747960595,""_nanoseconds"":929000000}",4,4,
,"{""_seconds"":1747960635,""_nanoseconds"":566000000}",,Ice Cream,,RV1kHSJ6OcTLmrxnTnGT,,6,"{""_seconds"":1747960635,""_nanoseconds"":566000000}",4,4,
,"{""_seconds"":1747960573,""_nanoseconds"":269000000}",,The Tattle Tail,,m1L3PCd92USNbuamaUBV,,3,"{""_seconds"":1747960573,""_nanoseconds"":269000000}",4,4,
,"{""_seconds"":1747960583,""_nanoseconds"":841000000}",,Lab Partner Crush,,6eOcAdcqPufMcv8m05r9,,3,"{""_seconds"":1747960583,""_nanoseconds"":841000000}",4,4,
,"{""_seconds"":1747960610,""_nanoseconds"":197000000}",,Elizabeth,,zKa9ymJQUI8dA5x9p3bV,,4,"{""_seconds"":1747960610,""_nanoseconds"":197000000}",3,3,
,"{""_seconds"":1747960655,""_nanoseconds"":800000000}",,2011,,EzDPICFFlo1IOIQ0UXNO,,1,"{""_seconds"":1748665726,""_nanoseconds"":972000000}",4,4,
,"{""_seconds"":1747960598,""_nanoseconds"":713000000}",,The Arrival,,IRT95xyLYnCtR3offhh7,,3,"{""_seconds"":1747960598,""_nanoseconds"":713000000}",4,4,
,"{""_seconds"":1747960636,""_nanoseconds"":896000000}",,Loves,,PaPgvkeesEiO7ZFslx5P,,26,"{""_seconds"":1747960636,""_nanoseconds"":896000000}",3,3,
,"{""_seconds"":1747960655,""_nanoseconds"":865000000}",,2012,,EzDPICFFlo1IOIQ0UXNO,,2,"{""_seconds"":1748665734,""_nanoseconds"":703000000}",4,4,
,"{""_seconds"":1747960595,""_nanoseconds"":39000000}",,Scheduling,,XUU5kEjbBtedtOEzBDV7,,3,"{""_seconds"":1747960595,""_nanoseconds"":39000000}",4,4,
,"{""_seconds"":1747960605,""_nanoseconds"":662000000}",,Which was your best job,,AwcWvotYnReqXI3mJcGp,,16,"{""_seconds"":1747960605,""_nanoseconds"":662000000}",3,3,
,"{""_seconds"":1747960651,""_nanoseconds"":447000000}",,1963,,RxjXFh2MPTgLqpNTq2Nm,,3,"{""_seconds"":1748665487,""_nanoseconds"":313000000}",4,4,
,"{""_seconds"":1747960635,""_nanoseconds"":257000000}",,Color,,RV1kHSJ6OcTLmrxnTnGT,,2,"{""_seconds"":1747960635,""_nanoseconds"":257000000}",4,4,
,"{""_seconds"":1747960593,""_nanoseconds"":757000000}",,Adulthood,,,,3,"{""_seconds"":1747960593,""_nanoseconds"":757000000}",1,1,
,"{""_seconds"":1747960565,""_nanoseconds"":81000000}",,,,rIFfZboQxjBPJ27evGnN,,2,"{""_seconds"":1747960565,""_nanoseconds"":81000000}",3,3,
,"{""_seconds"":1747960564,""_nanoseconds"":713000000}",,My Birth,,MowCTp9EvYYngVVpQI8t,,1,"{""_seconds"":1747960564,""_nanoseconds"":713000000}",2,2,
,"{""_seconds"":1747960653,""_nanoseconds"":844000000}",,The 1990�s,,gLqr5nsFGLWzDxSLuGTg,,4,"{""_seconds"":1747960653,""_nanoseconds"":844000000}",2,2,
,"{""_seconds"":1747960566,""_nanoseconds"":729000000}",,My Parents,,MowCTp9EvYYngVVpQI8t,,3,"{""_seconds"":1747960566,""_nanoseconds"":729000000}",2,2,
,"{""_seconds"":1747960652,""_nanoseconds"":808000000}",,1979,,GTWPUbW6oZjCD0wH2twI,,9,"{""_seconds"":1747960652,""_nanoseconds"":808000000}",4,4,
,"{""_seconds"":1747960593,""_nanoseconds"":833000000}",,College,,qmYO3767JUq1jRbdpWvM,,0,"{""_seconds"":1747960593,""_nanoseconds"":833000000}",2,2,
,"{""_seconds"":1747960609,""_nanoseconds"":457000000}",,Springbrook,,c4jxYRZlPWWNkzBJnOzr,,0,"{""_seconds"":1747960609,""_nanoseconds"":457000000}",4,4,
,"{""_seconds"":1747960649,""_nanoseconds"":946000000}",,My Children,,wkb24WrIxoboiYCqpIqL,,25,"{""_seconds"":1747960649,""_nanoseconds"":946000000}",2,2,
,"{""_seconds"":1747960656,""_nanoseconds"":722000000}",,2020,,tnVAlnyVSUmJCrSBtZ8G,,0,"{""_seconds"":1748665816,""_nanoseconds"":987000000}",4,4,
,"{""_seconds"":1747960626,""_nanoseconds"":558000000}",,Football,,p9hNivZyuamnyFRn7kRd,,0,"{""_seconds"":1747960626,""_nanoseconds"":558000000}",4,4,
,"{""_seconds"":1747960592,""_nanoseconds"":965000000}",,Familyship,,UvsVcAoZ1Wy53cDYTXnv,,48,"{""_seconds"":1747960592,""_nanoseconds"":965000000}",3,3,
,"{""_seconds"":1747960602,""_nanoseconds"":272000000}",,International Financial Analyst,,JPK9TOJnRrCskwHeLzYl,,0,"{""_seconds"":1747960602,""_nanoseconds"":272000000}",4,4,
,"{""_seconds"":1747960610,""_nanoseconds"":346000000}",,Caroline,,zKa9ymJQUI8dA5x9p3bV,,5,"{""_seconds"":1747960610,""_nanoseconds"":346000000}",3,3,
,"{""_seconds"":1747960654,""_nanoseconds"":683000000}",,1999,,rPZ1AFp1DU0dyuQA3Occ,,9,"{""_seconds"":1747960654,""_nanoseconds"":683000000}",4,4,
,"{""_seconds"":1747960581,""_nanoseconds"":675000000}",,Summer Movies,,ouW95gIZbMmELKi4e0TO,,0,"{""_seconds"":1747960581,""_nanoseconds"":675000000}",4,4,
,"{""_seconds"":1747960656,""_nanoseconds"":468000000}",,The 2020�s,,gLqr5nsFGLWzDxSLuGTg,,7,"{""_seconds"":1747960656,""_nanoseconds"":468000000}",2,2,
,"{""_seconds"":1747960654,""_nanoseconds"":65000000}",,1991,,rPZ1AFp1DU0dyuQA3Occ,,1,"{""_seconds"":1747960654,""_nanoseconds"":65000000}",4,4,
